,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2
0,비금융회사,대우건설,동일인측,동일인,동일인,-,-,-,-,-,,-,415622638.0,,0,0
1,비금융회사,대우건설,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,415622638.0,,50,50
2,비금융회사,대우건설,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,415622638.0,,50,50
3,비금융회사,대우건설,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,415622638.0,,50,50
4,비금융회사,대우건설,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,415622638.0,,50,50
5,비금융회사,대우건설,동일인측,친족,친족 합계,-,-,-,-,-,,-,415622638.0,,0,0
6,비금융회사,대우건설,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,415622638.0,,50,0
7,비금융회사,대우건설,동일인측,등기된 임원,등기된 임원,김형,19387,0.00%,-,-,19387.0,0.00%,415622638.0,4.664567862157691e-05,50,0
8,비금융회사,대우건설,동일인측,등기된 임원,등기된 임원,이현석,986,0.00%,-,-,986.0,0.00%,415622638.0,2.372344309118215e-06,50,0
9,비금융회사,대우건설,동일인측,자기주식,자기주식,대우건설,4736918,1.14%,-,-,4736918.0,1.14%,415622638.0,0.011397160709999632,50,0
10,비금융회사,대우건설,동일인측,계열회사,계열회사,-,-,-,-,-,,-,415622638.0,,1,1
11,비금융회사,대우건설,동일인측,동일인측 합계,동일인측 합계,-,4757291,1.14%,-,-,4757219.0,1.14%,415622638.0,0.01144600549886313,50,50
12,비금융회사,대우건설,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,케이디비인베스트먼트제일호유한회사,210931209,50.75%,-,-,210931209.0,50.75%,415622638.0,0.5075065449153903,99,99
13,비금융회사,대우건설,기타주주,기타,기타,-,199934138,48.11%,-,-,199934138.0,48.11%,415622638.0,0.4810472763516794,99,99
14,비금융회사,대우건설,총 계,총 계,총 계,-,415622638,100.00%,-,-,415622638.0,100.00%,415622638.0,1.0,50,50
15,비금융회사,고촌복합개발자산관리,동일인측,동일인,동일인,대우건설,9800,49.00%,-,-,9800.0,49.00%,20000.0,0.49,0,0
16,비금융회사,고촌복합개발자산관리,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,20000.0,,50,50
17,비금융회사,고촌복합개발자산관리,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,20000.0,,50,50
18,비금융회사,고촌복합개발자산관리,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,20000.0,,50,50
19,비금융회사,고촌복합개발자산관리,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,20000.0,,50,50
20,비금융회사,고촌복합개발자산관리,동일인측,친족,친족 합계,-,-,-,-,-,,-,20000.0,,0,0
21,비금융회사,고촌복합개발자산관리,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,20000.0,,50,0
22,비금융회사,고촌복합개발자산관리,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,20000.0,,50,0
23,비금융회사,고촌복합개발자산관리,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,20000.0,,50,0
24,비금융회사,고촌복합개발자산관리,동일인측,계열회사,계열회사,-,-,-,-,-,,-,20000.0,,1,1
25,비금융회사,고촌복합개발자산관리,동일인측,동일인측 합계,동일인측 합계,-,9800,49.00%,-,-,9800.0,49.00%,20000.0,0.49,50,50
26,비금융회사,고촌복합개발자산관리,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,20000.0,,99,99
27,비금융회사,고촌복합개발자산관리,기타주주,기타,기타,-,10200,51.00%,-,-,10200.0,51.00%,20000.0,0.51,99,99
28,비금융회사,고촌복합개발자산관리,총 계,총 계,총 계,,20000,100.00%,-,-,20000.0,100.00%,20000.0,1.0,50,50
29,비금융회사,대우에스티,동일인측,동일인,동일인,대우건설,4740000,100.00%,-,-,4740000.0,100.00%,4740000.0,1.0,0,0
30,비금융회사,대우에스티,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,4740000.0,,50,50
31,비금융회사,대우에스티,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,4740000.0,,50,50
32,비금융회사,대우에스티,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,4740000.0,,50,50
33,비금융회사,대우에스티,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,4740000.0,,50,50
34,비금융회사,대우에스티,동일인측,친족,친족 합계,-,-,-,-,-,,-,4740000.0,,0,0
35,비금융회사,대우에스티,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,4740000.0,,50,0
36,비금융회사,대우에스티,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,4740000.0,,50,0
37,비금융회사,대우에스티,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,4740000.0,,50,0
38,비금융회사,대우에스티,동일인측,자기주식,자기주식,-,-,-,-,-,,-,4740000.0,,50,0
39,비금융회사,대우에스티,동일인측,계열회사,계열회사,-,-,-,-,-,,-,4740000.0,,1,1
40,비금융회사,대우에스티,동일인측,동일인측 합계,동일인측 합계,-,4740000,100.00%,-,-,4740000.0,100.00%,4740000.0,1.0,50,50
41,비금융회사,대우에스티,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,4740000.0,,99,99
42,비금융회사,대우에스티,기타주주,기타,기타,-,-,-,-,-,,-,4740000.0,,99,99
43,비금융회사,대우에스티,총 계,총 계,총 계,-,4740000,100.00%,-,-,4740000.0,100.00%,4740000.0,1.0,50,50
44,비금융회사,대우송도호텔,동일인측,동일인,동일인,대우건설,7623000,100.00%,77000,100%,7700000.0,100.00%,7700000.0,1.0,0,0
45,비금융회사,대우송도호텔,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,7700000.0,,50,50
46,비금융회사,대우송도호텔,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,7700000.0,,50,50
47,비금융회사,대우송도호텔,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,7700000.0,,50,50
48,비금융회사,대우송도호텔,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,7700000.0,,50,50
49,비금융회사,대우송도호텔,동일인측,친족,친족 합계,-,-,-,-,-,,-,7700000.0,,0,0
50,비금융회사,대우송도호텔,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,7700000.0,,50,0
51,비금융회사,대우송도호텔,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,7700000.0,,50,0
52,비금융회사,대우송도호텔,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,7700000.0,,50,0
53,비금융회사,대우송도호텔,동일인측,자기주식,자기주식,-,-,-,-,-,,-,7700000.0,,50,0
54,비금융회사,대우송도호텔,동일인측,계열회사,계열회사,-,-,-,-,-,,-,7700000.0,,1,1
55,비금융회사,대우송도호텔,동일인측,동일인측 합계,동일인측 합계,-,7623000,100.00%,77000,100%,7700000.0,100.00%,7700000.0,1.0,50,50
56,비금융회사,대우송도호텔,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,7700000.0,,99,99
57,비금융회사,대우송도호텔,기타주주,기타,기타,-,-,-,-,-,,-,7700000.0,,99,99
58,비금융회사,대우송도호텔,총 계,총 계,총 계,-,7623000,100.00%,77000,100%,7700000.0,100.00%,7700000.0,1.0,50,50
59,비금융회사,강화조력발전,동일인측,동일인,동일인,대우건설,4600,46.00%,-,-,4600.0,46.00%,10000.0,0.46,0,0
60,비금융회사,강화조력발전,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,10000.0,,50,50
61,비금융회사,강화조력발전,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,10000.0,,50,50
62,비금융회사,강화조력발전,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,10000.0,,50,50
63,비금융회사,강화조력발전,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,10000.0,,50,50
64,비금융회사,강화조력발전,동일인측,친족,친족 합계,-,-,-,-,-,,-,10000.0,,0,0
65,비금융회사,강화조력발전,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,10000.0,,50,0
66,비금융회사,강화조력발전,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,10000.0,,50,0
67,비금융회사,강화조력발전,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,10000.0,,50,0
68,비금융회사,강화조력발전,동일인측,자기주식,자기주식,-,-,-,-,-,,-,10000.0,,50,0
69,비금융회사,강화조력발전,동일인측,계열회사,계열회사,-,-,-,-,-,,-,10000.0,,1,1
70,비금융회사,강화조력발전,동일인측,동일인측 합계,동일인측 합계,-,4600,46.00%,-,-,4600.0,46.00%,10000.0,0.46,50,50
71,비금융회사,강화조력발전,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,10000.0,,99,99
72,비금융회사,강화조력발전,기타,기타,기타,-,5400,54.00%,-,-,5400.0,54.00%,10000.0,0.54,99,99
73,비금융회사,강화조력발전,총 계,총 계,총 계,-,10000,100.00%,-,-,10000.0,100.00%,10000.0,1.0,50,50
74,비금융회사,부곡환경,동일인측,동일인,동일인,대우건설,201400,100.00%,-,-,201400.0,100.00%,201400.0,1.0,0,0
75,비금융회사,부곡환경,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,201400.0,,50,50
76,비금융회사,부곡환경,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,201400.0,,50,50
77,비금융회사,부곡환경,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,201400.0,,50,50
78,비금융회사,부곡환경,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,201400.0,,50,50
79,비금융회사,부곡환경,동일인측,친족,친족 합계,-,-,-,-,-,,-,201400.0,,0,0
80,비금융회사,부곡환경,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,201400.0,,50,0
81,비금융회사,부곡환경,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,201400.0,,50,0
82,비금융회사,부곡환경,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,201400.0,,50,0
83,비금융회사,부곡환경,동일인측,자기주식,자기주식,-,-,-,-,-,,-,201400.0,,50,0
84,비금융회사,부곡환경,동일인측,계열회사,계열회사,-,-,-,-,-,,-,201400.0,,1,1
85,비금융회사,부곡환경,동일인측,동일인측 합계,동일인측 합계,-,201400,100.00%,-,-,201400.0,100.00%,201400.0,1.0,50,50
86,비금융회사,부곡환경,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,201400.0,,99,99
87,비금융회사,부곡환경,기타,기타,기타,-,-,-,-,-,,-,201400.0,,99,99
88,비금융회사,부곡환경,총 계,총 계,총 계,-,201400,100.00%,-,-,201400.0,100.00%,201400.0,1.0,50,50
89,비금융회사,푸르지오서비스,동일인측,동일인,동일인,대우건설,401500,100.00%,-,-,401500.0,100.00%,401500.0,1.0,0,0
90,비금융회사,푸르지오서비스,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,401500.0,,50,50
91,비금융회사,푸르지오서비스,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,401500.0,,50,50
92,비금융회사,푸르지오서비스,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,401500.0,,50,50
93,비금융회사,푸르지오서비스,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,401500.0,,50,50
94,비금융회사,푸르지오서비스,동일인측,친족,친족 합계,-,-,-,-,-,,-,401500.0,,0,0
95,비금융회사,푸르지오서비스,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,401500.0,,50,0
96,비금융회사,푸르지오서비스,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,401500.0,,50,0
97,비금융회사,푸르지오서비스,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,401500.0,,50,0
98,비금융회사,푸르지오서비스,동일인측,자기주식,자기주식,-,-,-,-,-,,-,401500.0,,50,0
99,비금융회사,푸르지오서비스,동일인측,계열회사,계열회사,-,-,-,-,-,,-,401500.0,,1,1
100,비금융회사,푸르지오서비스,동일인측,동일인측 합계,동일인측 합계,-,401500,100.00%,-,-,401500.0,100.00%,401500.0,1.0,50,50
101,비금융회사,푸르지오서비스,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,401500.0,,99,99
102,비금융회사,푸르지오서비스,기타,기타,기타,-,-,-,-,-,,-,401500.0,,99,99
103,비금융회사,푸르지오서비스,총 계,총 계,총 계,-,401500,100.00%,-,-,401500.0,100.00%,401500.0,1.0,50,50
104,비금융회사,한국인프라관리,동일인측,동일인,동일인,대우건설,300000,100.00%,-,-,300000.0,100.00%,300000.0,1.0,0,0
105,비금융회사,한국인프라관리,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,300000.0,,50,50
106,비금융회사,한국인프라관리,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,300000.0,,50,50
107,비금융회사,한국인프라관리,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,300000.0,,50,50
108,비금융회사,한국인프라관리,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,300000.0,,50,50
109,비금융회사,한국인프라관리,동일인측,친족,친족 합계,-,-,-,-,-,,-,300000.0,,0,0
110,비금융회사,한국인프라관리,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,300000.0,,50,0
111,비금융회사,한국인프라관리,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,300000.0,,50,0
112,비금융회사,한국인프라관리,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,300000.0,,50,0
113,비금융회사,한국인프라관리,동일인측,자기주식,자기주식,-,-,-,-,-,,-,300000.0,,50,0
114,비금융회사,한국인프라관리,동일인측,계열회사,계열회사,-,-,-,-,-,,-,300000.0,,1,1
115,비금융회사,한국인프라관리,동일인측,동일인측 합계,동일인측 합계,-,300000,100.00%,-,-,300000.0,100.00%,300000.0,1.0,50,50
116,비금융회사,한국인프라관리,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,300000.0,,99,99
117,비금융회사,한국인프라관리,기타,기타,기타,-,-,-,-,-,,-,300000.0,,99,99
118,비금융회사,한국인프라관리,총 계,총 계,총 계,-,300000,100.00%,-,-,300000.0,100.00%,300000.0,1.0,50,50
119,비금융회사,푸르웰,동일인측,동일인,동일인,대우건설,100000,100.00%,-,-,100000.0,100.00%,100000.0,1.0,0,0
120,비금융회사,푸르웰,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,100000.0,,50,50
121,비금융회사,푸르웰,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,100000.0,,50,50
122,비금융회사,푸르웰,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,100000.0,,50,50
123,비금융회사,푸르웰,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,100000.0,,50,50
124,비금융회사,푸르웰,동일인측,친족,친족 합계,-,-,-,-,-,,-,100000.0,,0,0
125,비금융회사,푸르웰,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,100000.0,,50,0
126,비금융회사,푸르웰,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,100000.0,,50,0
127,비금융회사,푸르웰,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,100000.0,,50,0
128,비금융회사,푸르웰,동일인측,자기주식,자기주식,-,-,-,-,-,,-,100000.0,,50,0
129,비금융회사,푸르웰,동일인측,계열회사,계열회사,-,-,-,-,-,,-,100000.0,,1,1
130,비금융회사,푸르웰,동일인측,동일인측 합계,동일인측 합계,-,100000,100.00%,-,-,100000.0,100.00%,100000.0,1.0,50,50
131,비금융회사,푸르웰,기타,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,-,-,-,-,,-,100000.0,,99,99
132,비금융회사,푸르웰,기타,기타,기타,-,-,-,-,-,,-,100000.0,,99,99
133,비금융회사,푸르웰,총 계,총 계,총 계,-,100000,100.00%,-,-,100000.0,100.00%,100000.0,1.0,50,50
134,비금융회사,천마산터널,동일인측,동일인,동일인,대우건설,1836000,34.00%,-,-,1836000.0,34.00%,5400000.0,0.34,0,0
135,비금융회사,천마산터널,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,5400000.0,,50,50
136,비금융회사,천마산터널,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,5400000.0,,50,50
137,비금융회사,천마산터널,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,5400000.0,,50,50
138,비금융회사,천마산터널,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,5400000.0,,50,50
139,비금융회사,천마산터널,동일인측,친족,친족 합계,-,-,-,-,-,,-,5400000.0,,0,0
140,비금융회사,천마산터널,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,5400000.0,,50,0
141,비금융회사,천마산터널,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,5400000.0,,50,0
142,비금융회사,천마산터널,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,5400000.0,,50,0
143,비금융회사,천마산터널,동일인측,자기주식,자기주식,-,-,-,-,-,,-,5400000.0,,50,0
144,비금융회사,천마산터널,동일인측,계열회사,계열회사,한국인프라관리,108000,2.00%,-,-,108000.0,2.00%,5400000.0,0.02,1,1
145,비금융회사,천마산터널,동일인측,동일인측 합계,동일인측 합계,-,1944000,36.00%,-,-,1944000.0,36.00%,5400000.0,0.36,50,50
