,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,비금융회사,중흥건설,동일인측,동일인,동일인,정창선,1387469,76.74%,,,1387469.0,76.74%,1808009.0,0.7674016003238922
1,비금융회사,중흥건설,동일인측,친족,배우자/혈족1촌,안양임,53155,2.94%,,,53155.0,2.94%,1808009.0,0.029399743032252606
2,비금융회사,중흥건설,동일인측,친족,배우자/혈족1촌,정원주,197795,10.94%,,,197795.0,10.94%,1808009.0,0.10939934480414644
3,비금융회사,중흥건설,동일인측,친족,배우자/혈족1촌,,,0.00%,,,,0.00%,1808009.0,
4,비금융회사,중흥건설,동일인측,친족,혈족2~4촌,,,0.00%,,,,0.00%,1808009.0,
5,비금융회사,중흥건설,동일인측,친족,혈족5~6촌,,,0.00%,,,,0.00%,1808009.0,
6,비금융회사,중흥건설,동일인측,친족,인척 4촌 이내,,,0.00%,,,,0.00%,1808009.0,
7,비금융회사,중흥건설,동일인측,친족,친족 합계,,250950,13.88%,-,0%,250950.0,13.88%,1808009.0,0.13879908783639905
8,비금융회사,중흥건설,동일인측,비영리법인,비영리법인,,,0.00%,,,,0.00%,1808009.0,
9,비금융회사,중흥건설,동일인측,등기된 임원,등기된 임원,,,0.00%,,,,0.00%,1808009.0,
10,비금융회사,중흥건설,동일인측,자기주식,자기주식,,,0.00%,,,,0.00%,1808009.0,
11,비금융회사,중흥건설,동일인측,계열회사(국내+해외),계열회사(국내+해외),중흥건설산업,169590,9.38%,,,169590.0,9.38%,1808009.0,0.09379931183970876
12,비금융회사,중흥건설,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,,1808009.0,
13,비금융회사,중흥건설,동일인측,동일인측 합계,동일인측 합계,,1808009,100.00%,-,0%,1808009.0,100.00%,1808009.0,1.0
14,비금융회사,중흥건설,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,,,,,,,,1808009.0,
15,비금융회사,중흥건설,기타주주,기타,기타,,,0.00%,,,,0.00%,1808009.0,
16,비금융회사,중흥건설,총 계,총 계,총 계,/,1808009,100.00%,-,0%,1808009.0,100.00%,1808009.0,1.0
